timestamp_utc,compiler,compiler_version,build_type,kernel,target_isa,microkernel,block_size,optimization_level,m,n,k,run,time_ms,gflops,packing_time_ms,one_shot_time_ms,one_shot_gflops,verified,max_abs_error,max_rel_error
2026-09-12T13:34:50Z,GNU,16.1.1,Release,packed,generic,none,128,O3,256,256,256,1,1.591196,21.0875542674,0.010991,1.602187,20.9428936822,true,1.25088075222e-05,0.354912794993
2026-09-12T13:34:50Z,GNU,16.1.1,Release,packed,generic,none,128,O3,256,256,256,2,1.567905,21.4008068091,0.010954,1.578859,21.2523296887,true,1.25088075222e-05,0.354912794993
2026-09-12T13:34:50Z,GNU,16.1.1,Release,packed,generic,none,128,O3,256,256,256,3,1.596051,21.0234083999,0.010825,1.606876,20.8817805481,true,1.25088075222e-05,0.354912794993
2026-09-12T13:34:50Z,GNU,16.1.1,Release,packed,generic,none,128,O3,256,256,256,4,1.564595,21.4460815738,0.011015,1.57561,21.2961532359,true,1.25088075222e-05,0.354912794993
2026-09-12T13:34:50Z,GNU,16.1.1,Release,packed,generic,none,128,O3,256,256,256,5,1.610385,20.8362795232,0.010784,1.621169,20.6976767999,true,1.25088075222e-05,0.354912794993
2026-09-12T13:34:50Z,GNU,16.1.1,Release,packed,generic,none,128,O3,256,256,256,6,1.581693,21.2142508059,0.010891,1.592584,21.069175629,true,1.25088075222e-05,0.354912794993
2026-09-12T13:34:50Z,GNU,16.1.1,Release,packed,generic,none,128,O3,256,256,256,7,1.551491,21.627216658,0.010817,1.562308,21.4774756322,true,1.25088075222e-05,0.354912794993
2026-09-12T13:34:50Z,GNU,16.1.1,Release,packed,generic,none,128,O3,512,512,512,1,13.445399,19.964856082,0.061807,13.507206,19.8734998193,true,2.86839860273e-05,0.0940250526919
2026-09-12T13:34:50Z,GNU,16.1.1,Release,packed,generic,none,128,O3,512,512,512,2,12.740096,21.0701282,0.061304,12.8014,20.9692264909,true,2.86839860273e-05,0.0940250526919
2026-09-12T13:34:50Z,GNU,16.1.1,Release,packed,generic,none,128,O3,512,512,512,3,13.071096,20.5365683184,0.061173,13.132269,20.4409044621,true,2.86839860273e-05,0.0940250526919
2026-09-12T13:34:50Z,GNU,16.1.1,Release,packed,generic,none,128,O3,512,512,512,4,13.005646,20.639917156,0.060799,13.066445,20.5438783081,true,2.86839860273e-05,0.0940250526919
2026-09-12T13:34:50Z,GNU,16.1.1,Release,packed,generic,none,128,O3,512,512,512,5,13.488975,19.9003598124,0.060938,13.549913,19.810861959,true,2.86839860273e-05,0.0940250526919
2026-09-12T13:34:50Z,GNU,16.1.1,Release,packed,generic,none,128,O3,512,512,512,6,13.819142,19.4249003303,0.060604,13.879746,19.3400841773,true,2.86839860273e-05,0.0940250526919
2026-09-12T13:34:50Z,GNU,16.1.1,Release,packed,generic,none,128,O3,512,512,512,7,12.940935,20.7431268297,0.060798,13.001733,20.646128943,true,2.86839860273e-05,0.0940250526919
2026-09-12T13:34:50Z,GNU,16.1.1,Release,packed,generic,none,128,O3,1024,1024,1024,1,108.817005,19.7348167044,0.390598,109.207603,19.664232059,true,7.58949071269e-05,0.956272115438
2026-09-12T13:34:50Z,GNU,16.1.1,Release,packed,generic,none,128,O3,1024,1024,1024,2,108.131094,19.8600011205,0.383115,108.514209,19.7898843644,true,7.58949071269e-05,0.956272115438
2026-09-12T13:34:50Z,GNU,16.1.1,Release,packed,generic,none,128,O3,1024,1024,1024,3,110.150848,19.4958430824,0.347493,110.498341,19.4345329402,true,7.58949071269e-05,0.956272115438
2026-09-12T13:34:50Z,GNU,16.1.1,Release,packed,generic,none,128,O3,1024,1024,1024,4,107.588543,19.9601517794,0.344367,107.93291,19.8964676112,true,7.58949071269e-05,0.956272115438
2026-09-12T13:34:50Z,GNU,16.1.1,Release,packed,generic,none,128,O3,1024,1024,1024,5,112.28391,19.1254797593,0.326185,112.610095,19.0700811326,true,7.58949071269e-05,0.956272115438
2026-09-12T13:34:50Z,GNU,16.1.1,Release,packed,generic,none,128,O3,1024,1024,1024,6,115.362845,18.6150371725,0.32527,115.688115,18.5626989255,true,7.58949071269e-05,0.956272115438
2026-09-12T13:34:50Z,GNU,16.1.1,Release,packed,generic,none,128,O3,1024,1024,1024,7,114.187597,18.8066279037,0.341961,114.529558,18.7504752965,true,7.58949071269e-05,0.956272115438
