# started on Sat Sep 12 23:27:23 2026

2112.84,msec,task-clock:u,0.55%,2097864927,100.00,,
0,,context-switches:u,0.00%,2097864927,100.00,,
0,,cpu-migrations:u,0.00%,2097864927,100.00,,
4238,,page-faults:u,0.01%,2097864927,100.00,,
