timestamp_utc,compiler,compiler_version,build_type,kernel,block_size,optimization_level,m,n,k,run,time_ms,gflops,packing_time_ms,one_shot_time_ms,one_shot_gflops,verified,max_abs_error,max_rel_error
2026-09-12T12:58:31Z,GNU,16.1.1,Release,blocked,128,O3,256,256,256,1,1.66829,20.1130690707,0,1.66829,20.1130690707,true,1.25088075222e-05,0.354912794993
2026-09-12T12:58:31Z,GNU,16.1.1,Release,blocked,128,O3,256,256,256,2,1.641852,20.436940723,0,1.641852,20.436940723,true,1.25088075222e-05,0.354912794993
2026-09-12T12:58:31Z,GNU,16.1.1,Release,blocked,128,O3,256,256,256,3,1.760719,19.0572328691,0,1.760719,19.0572328691,true,1.25088075222e-05,0.354912794993
2026-09-12T12:58:31Z,GNU,16.1.1,Release,blocked,128,O3,256,256,256,4,1.724588,19.4564916374,0,1.724588,19.4564916374,true,1.25088075222e-05,0.354912794993
2026-09-12T12:58:31Z,GNU,16.1.1,Release,blocked,128,O3,256,256,256,5,1.763088,19.0316263284,0,1.763088,19.0316263284,true,1.25088075222e-05,0.354912794993
2026-09-12T12:58:31Z,GNU,16.1.1,Release,blocked,128,O3,256,256,256,6,1.789701,18.7486244909,0,1.789701,18.7486244909,true,1.25088075222e-05,0.354912794993
2026-09-12T12:58:31Z,GNU,16.1.1,Release,blocked,128,O3,256,256,256,7,1.650213,20.3333945376,0,1.650213,20.3333945376,true,1.25088075222e-05,0.354912794993
2026-09-12T12:58:31Z,GNU,16.1.1,Release,blocked,128,O3,512,512,512,1,14.371755,18.6779872048,0,14.371755,18.6779872048,true,2.86839860273e-05,0.0940250526919
2026-09-12T12:58:31Z,GNU,16.1.1,Release,blocked,128,O3,512,512,512,2,14.949269,17.9564268995,0,14.949269,17.9564268995,true,2.86839860273e-05,0.0940250526919
2026-09-12T12:58:31Z,GNU,16.1.1,Release,blocked,128,O3,512,512,512,3,14.392697,18.6508099212,0,14.392697,18.6508099212,true,2.86839860273e-05,0.0940250526919
2026-09-12T12:58:31Z,GNU,16.1.1,Release,blocked,128,O3,512,512,512,4,14.312426,18.7554126743,0,14.312426,18.7554126743,true,2.86839860273e-05,0.0940250526919
2026-09-12T12:58:31Z,GNU,16.1.1,Release,blocked,128,O3,512,512,512,5,14.496752,18.516937863,0,14.496752,18.516937863,true,2.86839860273e-05,0.0940250526919
2026-09-12T12:58:31Z,GNU,16.1.1,Release,blocked,128,O3,512,512,512,6,15.887063,16.8964808662,0,15.887063,16.8964808662,true,2.86839860273e-05,0.0940250526919
2026-09-12T12:58:31Z,GNU,16.1.1,Release,blocked,128,O3,512,512,512,7,15.311211,17.531954592,0,15.311211,17.531954592,true,2.86839860273e-05,0.0940250526919
2026-09-12T12:58:31Z,GNU,16.1.1,Release,blocked,128,O3,1024,1024,1024,1,129.068549,16.6383186658,0,129.068549,16.6383186658,true,7.58949071269e-05,0.956272115438
2026-09-12T12:58:31Z,GNU,16.1.1,Release,blocked,128,O3,1024,1024,1024,2,128.683955,16.6880451258,0,128.683955,16.6880451258,true,7.58949071269e-05,0.956272115438
2026-09-12T12:58:31Z,GNU,16.1.1,Release,blocked,128,O3,1024,1024,1024,3,129.595436,16.5706734302,0,129.595436,16.5706734302,true,7.58949071269e-05,0.956272115438
2026-09-12T12:58:31Z,GNU,16.1.1,Release,blocked,128,O3,1024,1024,1024,4,129.690903,16.5584755625,0,129.690903,16.5584755625,true,7.58949071269e-05,0.956272115438
2026-09-12T12:58:31Z,GNU,16.1.1,Release,blocked,128,O3,1024,1024,1024,5,131.400619,16.3430253552,0,131.400619,16.3430253552,true,7.58949071269e-05,0.956272115438
2026-09-12T12:58:31Z,GNU,16.1.1,Release,blocked,128,O3,1024,1024,1024,6,130.535281,16.4513657269,0,130.535281,16.4513657269,true,7.58949071269e-05,0.956272115438
2026-09-12T12:58:31Z,GNU,16.1.1,Release,blocked,128,O3,1024,1024,1024,7,128.513222,16.7102156072,0,128.513222,16.7102156072,true,7.58949071269e-05,0.956272115438
