timestamp_utc,compiler,compiler_version,build_type,kernel,block_size,optimization_level,m,n,k,run,time_ms,gflops,packing_time_ms,one_shot_time_ms,one_shot_gflops,verified,max_abs_error,max_rel_error
2026-09-12T12:58:07Z,GNU,16.1.1,Release,packed,16,O3,256,256,256,1,3.027158,11.0844666846,0.024655,3.051813,10.9949174474,true,1.25088075222e-05,0.354912794993
2026-09-12T12:58:07Z,GNU,16.1.1,Release,packed,16,O3,256,256,256,2,3.153477,10.6404555987,0.016207,3.169684,10.5860495873,true,1.25088075222e-05,0.354912794993
2026-09-12T12:58:07Z,GNU,16.1.1,Release,packed,16,O3,256,256,256,3,3.332201,10.0697502942,0.015718,3.347919,10.0224742594,true,1.25088075222e-05,0.354912794993
2026-09-12T12:58:07Z,GNU,16.1.1,Release,packed,16,O3,256,256,256,4,3.124566,10.7389096598,0.015961,3.140527,10.6843316424,true,1.25088075222e-05,0.354912794993
2026-09-12T12:58:07Z,GNU,16.1.1,Release,packed,16,O3,256,256,256,5,2.973082,11.2860768724,0.016153,2.989235,11.2250900314,true,1.25088075222e-05,0.354912794993
2026-09-12T12:58:07Z,GNU,16.1.1,Release,packed,16,O3,256,256,256,6,3.277042,10.2392438058,0.016173,3.293215,10.1889588138,true,1.25088075222e-05,0.354912794993
2026-09-12T12:58:07Z,GNU,16.1.1,Release,packed,16,O3,256,256,256,7,3.043513,11.0249018158,0.023718,3.067231,10.9396494754,true,1.25088075222e-05,0.354912794993
2026-09-12T12:58:07Z,GNU,16.1.1,Release,packed,16,O3,512,512,512,1,25.040848,10.7199027765,0.084267,25.125115,10.6839493471,true,2.86839860273e-05,0.0940250526919
2026-09-12T12:58:07Z,GNU,16.1.1,Release,packed,16,O3,512,512,512,2,25.410403,10.563998375,0.084345,25.494748,10.5290491987,true,2.86839860273e-05,0.0940250526919
2026-09-12T12:58:07Z,GNU,16.1.1,Release,packed,16,O3,512,512,512,3,26.285107,10.2124543758,0.083957,26.369064,10.1799387343,true,2.86839860273e-05,0.0940250526919
2026-09-12T12:58:07Z,GNU,16.1.1,Release,packed,16,O3,512,512,512,4,26.361374,10.1829083719,0.088943,26.450317,10.1486668761,true,2.86839860273e-05,0.0940250526919
2026-09-12T12:58:07Z,GNU,16.1.1,Release,packed,16,O3,512,512,512,5,25.876646,10.3736572352,0.077425,25.954071,10.3427110144,true,2.86839860273e-05,0.0940250526919
2026-09-12T12:58:07Z,GNU,16.1.1,Release,packed,16,O3,512,512,512,6,25.316197,10.6033088619,0.089073,25.40527,10.5661327748,true,2.86839860273e-05,0.0940250526919
2026-09-12T12:58:07Z,GNU,16.1.1,Release,packed,16,O3,512,512,512,7,25.775756,10.4142612151,0.077908,25.853664,10.3828786512,true,2.86839860273e-05,0.0940250526919
2026-09-12T12:58:07Z,GNU,16.1.1,Release,packed,16,O3,1024,1024,1024,1,215.623789,9.95940038879,0.344805,215.968594,9.94349969237,true,7.58949071269e-05,0.956272115438
2026-09-12T12:58:07Z,GNU,16.1.1,Release,packed,16,O3,1024,1024,1024,2,223.146303,9.62365774888,0.345766,223.492069,9.60876892683,true,7.58949071269e-05,0.956272115438
2026-09-12T12:58:07Z,GNU,16.1.1,Release,packed,16,O3,1024,1024,1024,3,225.874752,9.50740899098,0.388238,226.26299,9.49109550793,true,7.58949071269e-05,0.956272115438
2026-09-12T12:58:07Z,GNU,16.1.1,Release,packed,16,O3,1024,1024,1024,4,214.931965,9.99145775269,0.345286,215.277251,9.97543232285,true,7.58949071269e-05,0.956272115438
2026-09-12T12:58:07Z,GNU,16.1.1,Release,packed,16,O3,1024,1024,1024,5,215.531194,9.96367907654,0.346054,215.877248,9.94770717107,true,7.58949071269e-05,0.956272115438
2026-09-12T12:58:07Z,GNU,16.1.1,Release,packed,16,O3,1024,1024,1024,6,218.368672,9.83421123704,0.341602,218.710274,9.81885125342,true,7.58949071269e-05,0.956272115438
2026-09-12T12:58:07Z,GNU,16.1.1,Release,packed,16,O3,1024,1024,1024,7,216.224525,9.93173021423,0.344959,216.569484,9.91591062756,true,7.58949071269e-05,0.956272115438
