timestamp_utc,compiler,compiler_version,build_type,kernel,block_size,optimization_level,m,n,k,run,time_ms,gflops,packing_time_ms,one_shot_time_ms,one_shot_gflops,verified,max_abs_error,max_rel_error
2026-09-12T12:58:02Z,GNU,16.1.1,Release,blocked,16,O3,256,256,256,1,3.177637,10.5595547887,0,3.177637,10.5595547887,true,1.25088075222e-05,0.354912794993
2026-09-12T12:58:02Z,GNU,16.1.1,Release,blocked,16,O3,256,256,256,2,3.076517,10.9066298025,0,3.076517,10.9066298025,true,1.25088075222e-05,0.354912794993
2026-09-12T12:58:02Z,GNU,16.1.1,Release,blocked,16,O3,256,256,256,3,3.083554,10.8817397068,0,3.083554,10.8817397068,true,1.25088075222e-05,0.354912794993
2026-09-12T12:58:02Z,GNU,16.1.1,Release,blocked,16,O3,256,256,256,4,3.050699,10.9989323758,0,3.050699,10.9989323758,true,1.25088075222e-05,0.354912794993
2026-09-12T12:58:02Z,GNU,16.1.1,Release,blocked,16,O3,256,256,256,5,3.009625,11.1490408273,0,3.009625,11.1490408273,true,1.25088075222e-05,0.354912794993
2026-09-12T12:58:02Z,GNU,16.1.1,Release,blocked,16,O3,256,256,256,6,3.056801,10.9769762572,0,3.056801,10.9769762572,true,1.25088075222e-05,0.354912794993
2026-09-12T12:58:02Z,GNU,16.1.1,Release,blocked,16,O3,256,256,256,7,3.136485,10.6981005807,0,3.136485,10.6981005807,true,1.25088075222e-05,0.354912794993
2026-09-12T12:58:02Z,GNU,16.1.1,Release,blocked,16,O3,512,512,512,1,27.812119,9.65174411917,0,27.812119,9.65174411917,true,2.86839860273e-05,0.0940250526919
2026-09-12T12:58:02Z,GNU,16.1.1,Release,blocked,16,O3,512,512,512,2,26.956855,9.9579663874,0,26.956855,9.9579663874,true,2.86839860273e-05,0.0940250526919
2026-09-12T12:58:02Z,GNU,16.1.1,Release,blocked,16,O3,512,512,512,3,26.947334,9.96148472424,0,26.947334,9.96148472424,true,2.86839860273e-05,0.0940250526919
2026-09-12T12:58:02Z,GNU,16.1.1,Release,blocked,16,O3,512,512,512,4,26.10799,10.2817358211,0,26.10799,10.2817358211,true,2.86839860273e-05,0.0940250526919
2026-09-12T12:58:02Z,GNU,16.1.1,Release,blocked,16,O3,512,512,512,5,25.965456,10.3381760752,0,25.965456,10.3381760752,true,2.86839860273e-05,0.0940250526919
2026-09-12T12:58:02Z,GNU,16.1.1,Release,blocked,16,O3,512,512,512,6,26.012365,10.3195328837,0,26.012365,10.3195328837,true,2.86839860273e-05,0.0940250526919
2026-09-12T12:58:02Z,GNU,16.1.1,Release,blocked,16,O3,512,512,512,7,25.263168,10.6255658831,0,25.263168,10.6255658831,true,2.86839860273e-05,0.0940250526919
2026-09-12T12:58:02Z,GNU,16.1.1,Release,blocked,16,O3,1024,1024,1024,1,225.416999,9.52671563159,0,225.416999,9.52671563159,true,7.58949071269e-05,0.956272115438
2026-09-12T12:58:02Z,GNU,16.1.1,Release,blocked,16,O3,1024,1024,1024,2,235.474285,9.11982235343,0,235.474285,9.11982235343,true,7.58949071269e-05,0.956272115438
2026-09-12T12:58:02Z,GNU,16.1.1,Release,blocked,16,O3,1024,1024,1024,3,238.29965,9.01169451151,0,238.29965,9.01169451151,true,7.58949071269e-05,0.956272115438
2026-09-12T12:58:02Z,GNU,16.1.1,Release,blocked,16,O3,1024,1024,1024,4,236.00147,9.09945030427,0,236.00147,9.09945030427,true,7.58949071269e-05,0.956272115438
2026-09-12T12:58:02Z,GNU,16.1.1,Release,blocked,16,O3,1024,1024,1024,5,226.211525,9.49325481096,0,226.211525,9.49325481096,true,7.58949071269e-05,0.956272115438
2026-09-12T12:58:02Z,GNU,16.1.1,Release,blocked,16,O3,1024,1024,1024,6,237.087771,9.05775797268,0,237.087771,9.05775797268,true,7.58949071269e-05,0.956272115438
2026-09-12T12:58:02Z,GNU,16.1.1,Release,blocked,16,O3,1024,1024,1024,7,244.182187,8.79459584822,0,244.182187,8.79459584822,true,7.58949071269e-05,0.956272115438
